id_2gis,название,номер_зоны,район,микрорайон,широта,долгота,платная,мест_всего,спец_места,тип_парковки,часы_работы,ссылка_2гис
70030077002104106,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.232989,76.953347,Да,5,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104106
70030077002104147,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.231904,76.95347,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104147
70030077002104257,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.230731,76.953635,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104257
70030077002104363,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.230346,76.953689,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104363
70030077002104399,Парковка №6021,6021,Медеуский,микрорайон Самал-2,43.229151,76.953853,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104399
70030077002104558,Парковка №6021,6021,Медеуский,микрорайон Самал-3,43.226756,76.954084,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077002104558
70030076165473501,Парковка №6021,6021,Медеуский,,43.238987,76.952851,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076165473501
70030076197152423,Парковка №6021,6021,Медеуский,,43.241604,76.953616,Да,20,Для инвалидов: 5,ground,24/7,https://2gis.kz/almaty/firm/70030076197152423
70030076306349779,Парковка №6021,6021,Медеуский,,43.239301,76.953638,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/70030076306349779
70030076866905376,Парковка №6021,6021,Медеуский,,43.239457,76.955689,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/70030076866905376
70030076895882947,Парковка №6021,6021,Медеуский,,43.239154,76.955187,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076895882947
70030077002312282,Парковка №6021,6021,Медеуский,,43.239701,76.953956,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030077002312282
70030076143862117,Парковка №6047,6047,Медеуский,,43.26413,76.945881,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076143862117
70030076137341949,Парковка №6047,6047,Медеуский,,43.26701,76.953976,Да,35,,ground,24/7,https://2gis.kz/almaty/firm/70030076137341949
70030076143862039,Парковка №6047,6047,Медеуский,,43.264263,76.94782,Да,20,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076143862039
70030076965941237,Парковка №6047,6047,Медеуский,,43.264193,76.946833,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076965941237
70030076143861974,Парковка №6047,6047,Медеуский,,43.264501,76.951407,Да,20,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076143861974
70030076187669462,Парковка №6047,6047,Медеуский,,43.264802,76.948811,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076187669462
70030076198202967,Парковка №6047,6047,Медеуский,,43.26438,76.949613,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076198202967
70030076306427700,Парковка №6047,6047,Медеуский,,43.264638,76.949036,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076306427700
70030076809228945,Парковка №6047,6047,Медеуский,,43.264441,76.950517,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076809228945
70030076137566906,Парковка №6047,6047,Медеуский,,43.267765,76.946868,Да,20,Для инвалидов: 1,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/70030076137566906
70030076138234165,Парковка №6047,6047,Медеуский,,43.265635,76.947194,Да,30,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076138234165
70030076138234253,Парковка №6047,6047,Медеуский,,43.266714,76.94706,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076138234253
70030076163580865,Парковка №6047,6047,Медеуский,,43.268916,76.948501,Да,7,,ground,24/7,https://2gis.kz/almaty/firm/70030076163580865
70030076163593397,Парковка №6047,6047,Медеуский,,43.266391,76.948602,Да,40,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076163593397
70030076163593484,Парковка №6047,6047,Медеуский,,43.266089,76.948874,Да,15,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076163593484
70030076163628467,Парковка №6047,6047,Медеуский,,43.268947,76.948281,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/70030076163628467
70030076165361033,Парковка №6047,6047,Медеуский,,43.268044,76.94861,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076165361033
70030076187114095,Парковка №6047,6047,Медеуский,,43.26732,76.946196,Да,10,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076187114095
70030076187668376,Парковка №6047,6047,Медеуский,,43.269561,76.948421,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076187668376
70030076198202158,Парковка №6047,6047,Медеуский,,43.267018,76.948749,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076198202158
70030076198292673,Парковка №6047,6047,Медеуский,,43.266239,76.946985,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076198292673
70030076306349069,Парковка №6047,6047,Медеуский,,43.267464,76.948302,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076306349069
70030076306353656,Парковка №6047,6047,Медеуский,,43.267561,76.947582,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076306353656
9430468323868148,Парковка №6047,6047,Медеуский,,43.265233,76.952288,Да,70,,ground,24/7,https://2gis.kz/almaty/firm/9430468323868148
70030076130881347,Парковка №6047,6047,Медеуский,,43.267469,76.950289,Да,70,,ground,24/7,https://2gis.kz/almaty/firm/70030076130881347
70030076137335783,Парковка №6047,6047,Медеуский,,43.266108,76.95396,Да,25,,ground,24/7,https://2gis.kz/almaty/firm/70030076137335783
70030076163101019,Парковка №6047,6047,Медеуский,,43.267816,76.951089,Да,10,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076163101019
70030076181395593,Парковка №6047,6047,Медеуский,,43.266861,76.952104,Да,45,,ground,24/7,https://2gis.kz/almaty/firm/70030076181395593
70030076201791548,Парковка №6047,6047,Медеуский,,43.265369,76.94895,Да,8,,ground,24/7,https://2gis.kz/almaty/firm/70030076201791548
70030076201806001,Парковка №6047,6047,Медеуский,,43.267651,76.95095,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076201806001
70030076306353452,Парковка №6047,6047,Медеуский,,43.267562,76.949684,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076306353452
70030076629763944,Парковка №6047,6047,Медеуский,,43.265115,76.954152,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076629763944
70030076641075928,Парковка №6047,6047,Медеуский,,43.268941,76.951896,Да,30,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076641075928
70030076993457729,Парковка №6047,6047,Медеуский,,43.267703,76.949497,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076993457729
70030077050904911,Парковка №6047,6047,Медеуский,,43.266069,76.954088,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030077050904911
9430468309635302,Парковка №6058,6058,Медеуский,,43.263643,76.947449,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/9430468309635302
9430468309635337,Парковка №6058,6058,Медеуский,,43.263332,76.948246,Да,50,,ground,24/7,https://2gis.kz/almaty/firm/9430468309635337
70030076131489630,Парковка №6058,6058,Медеуский,,43.261284,76.947525,Да,40,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076131489630
70030077052967439,Парковка №6058,6058,Медеуский,,43.260488,76.947778,Да,14,,ground,24/7,https://2gis.kz/almaty/firm/70030077052967439
70030076202640699,Парковка №6058,6058,Медеуский,,43.263246,76.947367,Да,20,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/70030076202640699
70030076216166534,Парковка №6058,6058,Медеуский,,43.261545,76.949226,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076216166534
70030076216166722,Парковка №6058,6058,Медеуский,,43.260739,76.949328,Да,12,,ground,24/7,https://2gis.kz/almaty/firm/70030076216166722
70030076633347750,Парковка №6058,6058,Медеуский,,43.262988,76.949041,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076633347750
70030076139338511,Парковка №6547,6547,Медеуский,,43.264503,76.954913,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076139338511
70030076138755831,Парковка №6547,6547,Медеуский,,43.260955,76.956361,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076138755831
9430468309635105,Парковка №6547,6547,Медеуский,,43.262463,76.956169,Да,30,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/9430468309635105
9430468309635132,Парковка №6547,6547,Медеуский,,43.262037,76.956094,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/9430468309635132
9430468309635155,Парковка №6547,6547,Медеуский,,43.262902,76.957449,Да,30,,ground,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 08:00-19:00,https://2gis.kz/almaty/firm/9430468309635155
9430468309635165,Парковка №6547,6547,Медеуский,,43.262785,76.955557,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/9430468309635165
9430468309635175,Парковка №6547,6547,Медеуский,,43.262681,76.954087,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/9430468309635175
70030076163042339,Парковка №6547,6547,Медеуский,,43.260981,76.954519,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076163042339
70030076166363687,Парковка №6547,6547,Медеуский,,43.260959,76.954659,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076166363687
9430468323868014,Парковка №6547,6547,Медеуский,,43.263516,76.95273,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/9430468323868014
9430468323868118,Парковка №6547,6547,Медеуский,,43.264677,76.953923,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/9430468323868118
70030076126899456,Парковка №6547,6547,Медеуский,,43.262083,76.954377,Да,30,,ground,24/7,https://2gis.kz/almaty/firm/70030076126899456
70030076162586325,Парковка №6547,6547,Медеуский,,43.261866,76.95455,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076162586325
70030076695579131,Парковка №6547,6547,Медеуский,,43.264715,76.954573,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076695579131
70030076695591016,Парковка №6547,6547,Медеуский,,43.263935,76.952677,Да,10,,ground,24/7,https://2gis.kz/almaty/firm/70030076695591016
9430468320749266,Парковка №6547,6547,Медеуский,,43.264011,76.955979,Да,30,Для инвалидов: 2,ground,24/7,https://2gis.kz/almaty/firm/9430468320749266
70030076167709849,Парковка №6547,6547,Медеуский,,43.264857,76.956669,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076167709849
70030076306354226,Парковка №6547,6547,Медеуский,,43.264791,76.955707,Да,4,Для инвалидов: 1,ground,24/7,https://2gis.kz/almaty/firm/70030076306354226
9430468281761853,Парковка №9004,9004,Медеуский,,43.228697,76.948843,Нет,130,,ground,24/7,https://2gis.kz/almaty/firm/9430468281761853
70030076738070532,Парковка №8046,8046,Турксибский,,43.331278,76.952793,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/70030076738070532
70030076306406595,Парковка №8046,8046,Турксибский,,43.329017,76.953231,Да,12,,ground,24/7,https://2gis.kz/almaty/firm/70030076306406595
70030076149173783,Парковка №8046,8046,Турксибский,,43.331647,76.954485,Да,100,,ground,24/7,https://2gis.kz/almaty/firm/70030076149173783
9430468323868175,Парковка №8046,8046,Турксибский,,43.330664,76.954551,Да,20,,ground,24/7,https://2gis.kz/almaty/firm/9430468323868175
70030076306405465,Парковка №8046,8046,Турксибский,,43.331228,76.952648,Да,15,,ground,24/7,https://2gis.kz/almaty/firm/70030076306405465
70030076306406484,Парковка №8046,8046,Турксибский,,43.330022,76.953752,Да,40,,ground,24/7,https://2gis.kz/almaty/firm/70030076306406484
